id|source|url|text|author|created_at|is_reply|parent_id
18112412938940391|instagram|https://www.instagram.com/p/DacbVkIApQA/|"Snižavate cene najjeftinijih lekova, a šta je sa onima koji boluju od teških i hroničnih bolesti? U Leskovcu sa pritiskom 170/110 ne možete da dođete do neurologa ni interniste. Lekar opšte prakse prepiše Ampril i kaže: ""Dođite od 1. do 5. u mesecu, tada ima termina."" Da li bolest može da čeka?
Kod migrene se pacijentima često daje Novalgetol, iako mnogima ne prekida napad, dok su savremene terapije mnogima nedostupne ili preskupe. Mnogi lekari nisu dovoljno upoznati sa novijim mogućnostima lečenja, a pacijenti ih sami traže i istražuju.
Endokrinološke ambulante su prepune, termina u bolnici nema mesecima, ali zato istog lekara možete pronaći privatno gotovo odmah, čak i kasno uveče. Takav zdravstveni sistem nije jednak za sve.
Građanima nisu potrebna pojeftinjenja lekova koji koštaju nekoliko stotina dinara, već dostupni specijalisti, inovativne terapije i lečenje koje neće zavisiti od debljine novčanika."|stefana.lazarevic.1|2026-07-06T08:17:57+00:00|0|
17869972032688624|instagram|https://www.instagram.com/p/DacbVkIApQA/|@stefana.lazarevic.1 kao i svugde u svetu..Ako imas zivis|sremacbosko|2026-07-06T08:21:31+00:00|1|18112412938940391
17913672699221964|instagram|https://www.instagram.com/p/DacbVkIApQA/|Na zalost totalno ste u pravu👏|stefana.lazarevic.1|2026-07-06T08:22:30+00:00|1|18112412938940391
18049576205789348|instagram|https://www.instagram.com/p/DacbVkIApQA/|@stefana.lazarevic.1 i Malo pomocu drzave blokaderi nisu zadovoljni.svidjaju im se hrvati.. JBG|sremacbosko|2026-07-06T09:19:11+00:00|1|18112412938940391
18014711717876067|instagram|https://www.instagram.com/p/DacbVkIApQA/|"Ovde uopšte nije pitanje ko je blokader, a ko SNS. Pitanje je što nam zdravstveni sistem funkcioniše na mitu, vezama i korupciji, dok običan čovek ostaje bez pomoći. Državna ""pomoć"" se svodi na mazanje očiju narodu i jeftin marketing, umesto da se novac ulaže u lekare, opremu i lečenje ljudi. Dok se raspravljate ko je za koga, građani ispaštaju i plaćaju cenu nefunkcionalnog sistema."|stefana.lazarevic.1|2026-07-06T09:24:13+00:00|1|18112412938940391
18088374866111426|instagram|https://www.instagram.com/p/DacbVkIApQA/|Jedi kurac majmune ruzni, pitao bih te da se ti razbolis|ve990lja|2026-07-06T09:50:09+00:00|1|18112412938940391
18399528499085929|instagram|https://www.instagram.com/p/DacbVkIApQA/|@stefana.lazarevic.1 filozofu,pojedini lekovi na godinu dana,a ovi skupi TRAJNO,KOLIKO KOSTA KORONOGRAFIJA I STENTOVI,(PRIVATNO 200HILJ....)A BOGU HVALA ANGIO SALE CA,BG,NS,NI,LE,KS,KV,NE KOSTA NISTA A HEMO TERAPIJE JEDNA BOCA 1000E A ZA JEDAN TRETMAN DO 4 BOCE.NE DAO BOG DA TI ZATREBA ,ZATO SE BOLJE OBAVESTI.|boban6413|2026-07-06T10:06:59+00:00|1|18112412938940391
18029945501828028|instagram|https://www.instagram.com/p/DacbVkIApQA/|@boban6413Ne želim da objašnjavam svoja oboljenja niti koliko me mesečno koštaju dve injekcije koje država uopšte ne finansira. Ali to nije poenta. Poenta je da zdravstveni sistem mora da bude dostupan svima, bez mita, veza i poniženja. Zdravstvena zaštita nije ničija milostinja, već pravo svakog građanina koji godinama plaća doprinose. Ne treba da budemo zahvalni za ono što nam po zakonu pripada.|stefana.lazarevic.1|2026-07-06T10:21:04+00:00|1|18112412938940391
18008199926921636|instagram|https://www.instagram.com/p/DacbVkIApQA/|Ahhaa Nova s ustase opet laz laz laz..uzas vise|sremacbosko|2026-07-06T08:20:49+00:00|0|
18109087402983898|instagram|https://www.instagram.com/p/DacbVkIApQA/|Njupaj🥪 smrade žvalavi. Izvadi glavu iz gazdine guzice.|pesicaleksandar|2026-07-06T10:13:56+00:00|1|18008199926921636
