id|source|url|text|author|created_at|is_reply|parent_id
17920802334177118|instagram|https://www.instagram.com/p/DanQguBgZfD/|"Ja sam malo pre pokusao Vucica da prijavim preko tog portala. Ne funkcionise. Piše: Грешка!
Забранена операциа

Ko je ovde lud??,"|based.in.europe|2026-07-10T13:37:01+00:00|0|
17997957386967229|instagram|https://www.instagram.com/p/DanQguBgZfD/|@based.in.europe Ti si glup kao i đokica|radishadanilovitsh|2026-07-10T15:38:18+00:00|1|17920802334177118
18010587551929930|instagram|https://www.instagram.com/p/DanQguBgZfD/|Pa ti.Na to se vadi kada te budu pozvali da podneses dokaze  za tu tvrdnju|hrizzzantema|2026-07-10T15:39:11+00:00|1|17920802334177118
18052881173716531|instagram|https://www.instagram.com/p/DanQguBgZfD/|@hrizzzantema Kako šmeka naprednjačka kara? 😁|based.in.europe|2026-07-10T16:05:24+00:00|1|17920802334177118
18108200233804400|instagram|https://www.instagram.com/p/DanQguBgZfD/|Pitaj mamu ,ona ce da ti objasni|hrizzzantema|2026-07-10T16:11:43+00:00|1|17920802334177118
17898995364495752|instagram|https://www.instagram.com/p/DanQguBgZfD/|@hrizzzantema A sta bi radikal nego na majku da udara. Izveo sam te na čistac|based.in.europe|2026-07-10T16:12:25+00:00|1|17920802334177118
18003140531952731|instagram|https://www.instagram.com/p/DanQguBgZfD/|Pazi kad se bude prijavljivo na portirnicu zatvora..|chimineac2|2026-07-10T16:22:03+00:00|1|17920802334177118
18058621481755635|instagram|https://www.instagram.com/p/DanQguBgZfD/|Daj dokaz|beograd.nekadisad|2026-07-10T19:54:01+00:00|1|17920802334177118
17961301400961216|instagram|https://www.instagram.com/p/DanQguBgZfD/|Taj portal je mamac da AV rezim locira sve bundzije i protivnike sistema, tj postene i pravedne ljude.  Onda idu sankcije, osvete, a ne kaznjavanje funkcionera ..|markoni_mjm|2026-07-10T13:55:08+00:00|0|
18114661856302999|instagram|https://www.instagram.com/p/DanQguBgZfD/|@markoni_mjm ti si pošten Lopov. Znamo se|radishadanilovitsh|2026-07-10T15:39:25+00:00|1|17961301400961216
18124255108814274|instagram|https://www.instagram.com/p/DanQguBgZfD/|@radishadanilovitsh 🛢🛢🛢|svetozar_namernik|2026-07-10T16:14:10+00:00|1|17961301400961216
18081883571411062|instagram|https://www.instagram.com/p/DanQguBgZfD/|I dalje im ne radi portal. Izbacuje grešku 403 (nije dozvoljeno) kad god pokušam da prijavim korupciju.|nemdub|2026-07-10T13:34:14+00:00|0|
17934208644303186|instagram|https://www.instagram.com/p/DanQguBgZfD/|Portal služi da koga prijaviš za korupciju ili kriminal olakša Vučiću izbor za svoje nove saradnike.|jamutka|2026-07-10T13:18:46+00:00|0|
18095587937362861|instagram|https://www.instagram.com/p/DanQguBgZfD/|"Uvek je tako bilo u Srbiji. Prijavis kriminalca i neku prevaru oni ga potraze da saradjuju s njim umesto da ga hapse. Naivno je verovati u anonimnost portala jer po IP broju mogu da znaju KO PRIJAVLJUJE i da nadju prijavljivaca. Budite oprezni a onda ce u svakom slucaju recii kako ""nema korupcije niti prijavljenih""."|bekkerdoeschka|2026-07-10T14:24:56+00:00|0|
18080111132267834|instagram|https://www.instagram.com/p/DanQguBgZfD/|Ako je on 😵‍💫🥴|sinisa.gav|2026-07-10T16:06:15+00:00|0|
18157178614481157|instagram|https://www.instagram.com/p/DanQguBgZfD/|Ne idu baja mali knindža i ekspo... Boles' je to prevelika...|zoqulus|2026-07-10T14:21:22+00:00|0|
18004454168943085|instagram|https://www.instagram.com/p/DanQguBgZfD/|Taman da uzmu podatke, pa oni njihove izbrisu...evo ko je bre Milic da ne odgovara|mariyakesser|2026-07-10T13:49:22+00:00|0|
18032310488820654|instagram|https://www.instagram.com/p/DanQguBgZfD/|Pre par godina je isto ovako najavio obračun sa mafijom.Uhapsio Darka eleza,oduzeli mu državljanstvo srbije i deportovali ga u BiH.Uhapsiše tada i Dijanu Hrkalović.Prvom vraćeno državljanstvo i pušten na slobodu ,Dixi Hrkalović ,slobodna,doktorirala i napisala knjigu.Obadvoje dovedeno u vezu sa ubistvom advokata Miše ognjanovića.|svetlanana8451|2026-07-10T13:15:44+00:00|0|
18110263141945038|instagram|https://www.instagram.com/p/DanQguBgZfD/|A ko si bre ti to već odavno znamo i ne treba niko da se pita. Što se tiče korupcije prijavljujemo celu Vladu jer je ona najkorumpiranija u celoj Srbiji, pa posle policija i tako redom.|babk0_16|2026-07-10T16:06:12+00:00|0|
18096866069579939|instagram|https://www.instagram.com/p/DanQguBgZfD/|"Portal ne radi.
Da radi, bili bi svi pohapseni, jos danas
Probao sam licno da prijavim vise puta preko portala, ko si bre ti.
Nemoguce je da ode prijava.
Oni nas  lazu godinama.
Glup smo narod, sta ces 😭😭😭"|hause_kaligula|2026-07-10T16:45:47+00:00|0|
18127588519641637|instagram|https://www.instagram.com/p/DanQguBgZfD/|Specijalno na mom facebook profilu др Давид Вујатовић... VIDEO - Kako se dele otkazi za one sto ne idu na SNS skupove, dokazi za zvucni top, ko je ubio Jelenu Marjanović? Kako se krade i namešta u ministarstvu spoljnih poslova? organizacija za političke operacije dr David Vujatović se zalaze za tebe! STUDENTI POBEÐUJU!|misterdavidvujatovic|2026-07-10T15:34:56+00:00|0|
17875206453523065|instagram|https://www.instagram.com/p/DanQguBgZfD/|Koji bre studenti?|yu_audio_kasete_cassette|2026-07-10T13:39:39+00:00|0|
17936555580295970|instagram|https://www.instagram.com/p/DanQguBgZfD/|KO STE BRE VI da se oglašavate|chuck_noels|2026-07-10T13:56:36+00:00|0|
18086665337639848|instagram|https://www.instagram.com/p/DanQguBgZfD/|“KO SI BRE TI” pravo pitanje za AV🤔Nisi nadležan😏|ceca_loncar_zakic|2026-07-10T17:17:28+00:00|0|
