id|source|url|text|author|created_at|is_reply|parent_id
18197880109365816|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Studenti pobeđuju! 🩵💚💙|first.fundamental.field|2026-07-07T08:15:03+00:00|0|
18170223757427629|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Nema spasa, ima Klisa.|rougealgorithm|2026-07-04T12:25:36+00:00|0|
18117385420883163|instagram|https://www.instagram.com/p/DaXonqsgOmz/|DJABE BIO JE TAMO DOBIO JE PREDSNIČU SOBU.MOBILNI SVE KAO U HAJATU POSEBNA SOBA PORED AMBULANTE NA KLISI ZATVOR NOVI SAD BIO SAM SAD OSLOBODJEN  SAM SVIH OPTUŽBI|smartbox444|2026-07-04T15:10:33+00:00|1|18170223757427629
18104528141039448|instagram|https://www.instagram.com/p/DaXonqsgOmz/|😢|zukipe|2026-07-04T20:14:06+00:00|0|
18143318620534161|instagram|https://www.instagram.com/p/DaXonqsgOmz/|😡😡😡|danezile|2026-07-04T19:31:47+00:00|0|
18109666279983202|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Dajte bree sudite Vesica kod njega sve cisto prikrivanje 5 god robije i imovina da se oduzme pa ostali kako ko ...HITNO JE HITNO JAVNOST JE UZNEMIRENA ...trazi se odgovornost pritvorski je predmet znaci svakog meseca mora sudjenje AJDE ...😮😮😮|s.radovanovic6|2026-07-04T11:41:13+00:00|0|
17958737964150739|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Pitanje ke da li sudija ima ista u glavi jer je stavlja na panj zbog jednig gubitnika.|gordana.blanusa|2026-07-04T16:08:29+00:00|0|
18053478374546267|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Svo će biti spašeni|cvetnica|2026-07-06T12:26:08+00:00|0|
18105226781107235|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Tog sudiju osuditi istom kaznom kao pomagača|srdjan.jevremovic|2026-07-04T13:00:54+00:00|0|
18115855945675411|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Narod će suditi.|_cordex|2026-07-04T12:43:21+00:00|0|
18092833838577202|instagram|https://www.instagram.com/p/DaXonqsgOmz/|😡😡😡|jelisavcicviktorija|2026-07-04T18:54:12+00:00|0|
17922241260165649|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Ako je Milić i oni će|cvetnica|2026-07-06T12:26:46+00:00|0|
18097932875221323|instagram|https://www.instagram.com/p/DaXonqsgOmz/|😡😡😡😡😡😡😡😡😡|biljanagodos|2026-07-05T17:45:53+00:00|0|
18342893530218349|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Ignor|vesnabezar|2026-07-04T11:38:09+00:00|0|
18101920541155747|instagram|https://www.instagram.com/p/DaXonqsgOmz/|"Tu je predsednik, koji resava sve,, probleme"", a sprema i spisak za pomilovanja."|vinksivkovic|2026-07-04T11:48:48+00:00|0|
17956546577982667|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Sudije sada mere, šta je povoljnije za njih.|keracpavle|2026-07-05T11:34:35+00:00|0|
18102778666889398|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Inače,gde je Veštica?|katarinadjordjeviccekic|2026-07-04T18:32:01+00:00|0|
17895738474514014|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Zatvor koji zatvor jel ste se pitali kakvi su zatvori sad u Srbiji Hajat aloooo 5 zvezdica|smartbox444|2026-07-04T15:11:43+00:00|0|
18056262380752748|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Znači niko ne će biti kriv|charliiiii27|2026-07-04T16:58:54+00:00|0|
17907571653263699|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Pa on je davno spasen|stevanmorovic|2026-07-07T08:51:02+00:00|0|
18082983845354811|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Ko je sudija što štiti Vesića ?|v1l2a3d4a5r6_s8e8n8k8a8|2026-07-04T13:42:39+00:00|0|
17945834847219343|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Nema veze sve je to ista bagra|ljubisa.stefanovic.965|2026-07-05T11:02:12+00:00|0|
18096624827607361|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Sudije i tuzioce sve u Mitrovicu na po 40 god8na uz oduzimanje komlet imovine!|trujah|2026-07-07T16:59:17+00:00|0|
18107143579980534|instagram|https://www.instagram.com/p/DaXonqsgOmz/|svi na dozivotnu robiju|kanlicnada|2026-07-05T08:59:37+00:00|0|
18432876565124122|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Pa prca ,tuzi ,sudi i pusta na slobodu u zatvoru niko😢|tipe_marjanovic|2026-07-10T10:16:07+00:00|0|
17979079290028571|instagram|https://www.instagram.com/p/DaXonqsgOmz/|LUSTRACIJA I ROBIJA ZA SVE POLTRONE I SLUGE SEKTE...NEMA OPROŠTAJA NI MILOSTI|nemezisx|2026-07-04T19:47:31+00:00|0|
18000989621775756|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Vesic Nije Nista Kriv Mladen Nenadic je vodja Bande i izdajnik srbije|lesicslobodan|2026-07-05T05:05:07+00:00|0|
18166823164435317|instagram|https://www.instagram.com/p/DaXonqsgOmz/|@lesicslobodan ko je Mladen Nenadic?|ivan.milenkovic.10|2026-07-05T07:53:54+00:00|1|18000989621775756
17954275905177666|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Sta ima da pokušava...završio je vec.|damjanslavko|2026-07-04T12:09:57+00:00|0|
17895855534539881|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Jebace ga narod kad tad|nenad_lazic81|2026-07-04T22:41:22+00:00|0|
18097525610228477|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Samo polako, tiha voda brege roni✊🏻|alen.gruber|2026-07-04T14:45:52+00:00|0|
18102457928177167|instagram|https://www.instagram.com/p/DaXonqsgOmz/|ko god da je, da odsluži najmanje 16 godina za ovo, simbolično|fotogazzettino|2026-07-04T16:06:45+00:00|0|
18078420116675550|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Ko je sudija ? Smrad.|simjanovicb|2026-07-05T10:51:04+00:00|0|
17889447060578474|instagram|https://www.instagram.com/p/DaXonqsgOmz/|Ubice, ruke su vam krvave 🤬|adrijana_marijanusic|2026-07-04T19:40:49+00:00|0|
