id|source|url|text|author|created_at|is_reply|parent_id
18080387534658625|instagram|https://www.instagram.com/p/DannSAYsHh5/|Bravo Ana|srpski.interes|2026-07-10T19:09:32+00:00|0|
17892348000585577|instagram|https://www.instagram.com/p/DannSAYsHh5/|👏👏👏Ana!|oliverastanin|2026-07-10T21:01:00+00:00|0|
18020142320892797|instagram|https://www.instagram.com/p/DannSAYsHh5/|👏👏👏👏👏👏|lidijamokic|2026-07-10T19:37:39+00:00|0|
18332756371280492|instagram|https://www.instagram.com/p/DannSAYsHh5/|👏👏👏👏👏👏👏|slavicamarkovic138|2026-07-10T18:41:02+00:00|0|
17922672267385628|instagram|https://www.instagram.com/p/DannSAYsHh5/|Bravo ana 👏👏👏|mirromikcy|2026-07-10T18:13:23+00:00|0|
18141741523557546|instagram|https://www.instagram.com/p/DannSAYsHh5/|👏👏👏Ana|dragana.jovicic.545|2026-07-10T18:22:33+00:00|0|
18119849029631580|instagram|https://www.instagram.com/p/DannSAYsHh5/|Ti žena....beži lezbejkoooo ..obuci nekad suknju 😂😂😂😂|nikola.mandic.2025|2026-07-10T21:27:45+00:00|0|
18113079628919280|instagram|https://www.instagram.com/p/DannSAYsHh5/|@nikola.mandic.2025  matora budalo gledaj svoja posla|jelica.jeca|2026-07-10T21:44:49+00:00|1|18119849029631580
18443512018186134|instagram|https://www.instagram.com/p/DannSAYsHh5/|Puši joj pičku na slamčicu..ja nisam ni mator ni budala.marš sektooo|nikola.mandic.2025|2026-07-10T21:49:26+00:00|1|18119849029631580
17938879359270101|instagram|https://www.instagram.com/p/DannSAYsHh5/|Ti čuvaš dostojanstvo.Mars|gordana9370|2026-07-10T18:46:16+00:00|0|
18599660557059412|instagram|https://www.instagram.com/p/DannSAYsHh5/|@gordana9370 Ne ti čuvaš !|nellanellanela|2026-07-10T19:57:32+00:00|1|17938879359270101
18178451821417474|instagram|https://www.instagram.com/p/DannSAYsHh5/|@gordana9370 Naravno da čuva! Izjava Ponoša ti se dopada?|nensi.1962|2026-07-10T20:50:16+00:00|1|17938879359270101
18140491807558203|instagram|https://www.instagram.com/p/DannSAYsHh5/|@gordana9370 tvoj  je problem ako si se pronašla  u  opisu ovog  skota , bezmozgovića., bezkičmenjak kao i ti !|jelica.jeca|2026-07-10T21:42:36+00:00|1|17938879359270101
18148929946510091|instagram|https://www.instagram.com/p/DannSAYsHh5/|@gordana9370 ju ko čuva dostojanstvo…iz Uzicke 3…|radaamicicc|2026-07-10T21:56:27+00:00|1|17938879359270101
18124015633707603|instagram|https://www.instagram.com/p/DannSAYsHh5/|BRAVO GOSPOĐO BRNABIC ❤️👏👏👏|petrovic5669|2026-07-10T19:39:45+00:00|0|
17981093949046797|instagram|https://www.instagram.com/p/DannSAYsHh5/|GOSPODIN...|perica.kostic.37|2026-07-10T21:08:23+00:00|1|18124015633707603
18107524756816906|instagram|https://www.instagram.com/p/DannSAYsHh5/|Koja gospođa? Gospodin brnaba🫠🫠|vesnad8|2026-07-10T21:18:56+00:00|0|
17929593213123390|instagram|https://www.instagram.com/p/DannSAYsHh5/|@vesnad8 a sta si ti? Kokoška bez mozga...|jelica.jeca|2026-07-10T21:45:20+00:00|1|18107524756816906
18022366046681257|instagram|https://www.instagram.com/p/DannSAYsHh5/|Bravo @anabrnabic|beba.1973|2026-07-10T16:39:13+00:00|0|
