id|source|url|text|author|created_at|is_reply|parent_id
Ugzug97LIoT91nfDFcF4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Ovo Oskar može samo da sanja😂|@nikolamarjanovic7998|2026-07-10T20:14:18Z|0|
UgwfrHy0CuI3hOLs0Pl4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|"Идите на AI. POSTAVITE jednostavno  PITANJE. Puna Slavija i 9 okolnih ulica 200 metara u dubinu. Gustina  3 osobe na m2. Sačekajte odgovor.
I ne SERITE vise.
Sve procene i vlasti i opozicije u proteklih 35 godina su pristrasne i ispolitizovane."|@imeprezime732|2026-06-14T14:14:15Z|0|
UgzmtI21eVC14AuWpiZ4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Bravooo,ovo je vec poraz vucicev|@iskreno9104|2026-05-23T19:06:50Z|0|
Ugyy0o3dwVW-Y-gV2QZ4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Uh pa to još onda pre nego što ste se ljubili sa Piculom u skupštini EU i aplaudirali mu za genocidnu državu, pre nego što ste Kurtija primili u blokadere i pre nego što su vam ustaše postale jataci, pre nego što su vam SDA aktivisti postali omiljeniji od svog naroda i pre nego što vas he poselamio Naser Oric i pre nego sto ste isli svake nedelje u Brisel da tražite sankcije za svoju zemlju i.pre nego što su vas podrzavali Purgeri Dalmosi i Torcida kurva Severina i Plenkovic ali od tada do danas ste izgubili naklonost većine tog naroda!!!😂😂😂|@danicao.6778|2025-11-09T06:35:42Z|0|
UgxAkE3MFmdOrtH7u9J4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Ima nas ljudi koji se ne prodajemo , cast i obraz nemaju cenu! Zivela sloboda ❤!|@salodsvile2052|2025-06-30T18:06:51Z|0|
UgxDpcwebU-E8TcpdD54AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|"Kakav veličanstven dan...
Neki osećaj ko prva ljubav ❣️❣️❣️❣️"|@aleksandarivic4352|2025-05-10T23:28:22Z|0|
UgyXAym7aSAv5REr0rF4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|"Studenti 14. Marta : sutra pada vlada aaaa, pumpaj 


15 mart : kraj vam je popusili ste kurac"|@ogij1821|2025-04-22T09:11:35Z|0|
UgzFE2ris1TjAZsjPPh4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Divan prizor|@SnezanaTodic-k2p|2025-03-24T07:25:01Z|0|
UgynbdbBtuInLKI_a314AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Slika koja će simbolizovati stotine godina borbu protiv zla,veelikoog zla!|@Miroslav68-h5x|2025-03-22T05:38:32Z|0|
UgypaTxjbrRtMFn329F4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Kad vidim ove slike onda tek shvatim koliko je srbija jaka jača od svih njih koje napadaju svi izdajnika lažljivacа e sada ćemo da nastavimo da gradimo srbiju koja je počela da jača i bila je najjača i bićemo najjači uprkos svim preprekama koje nas zadese.....|@vladimirmiljkovic3517|2025-03-20T20:34:06Z|0|
Ugwx0uxTbTsJ-OBRlPF4AaABAg|youtube|https://www.youtube.com/watch?v=rAiL1Lf7BFs|Ispada, prema Vučićevim rečima, da je ovde bilo manje ljudi nego u Jagodini! Glup...|@kapetandijabola|2025-03-20T03:42:26Z|0|
