id|source|url|text|author|created_at|is_reply|parent_id
UgxnSrMiGTh_RSZlmKF4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Trebalo bi malo sad na njega okrenuti zvučni top. Znamo na koga mislim.|@valentinawagner6492|2026-06-09T20:42:08Z|0|
UgyAk7napewFrJ68akh4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Požar 🔥|@sasavrnjci9451|2025-05-08T01:15:26Z|0|
UgwjF2GCldHWTUWqfx94AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Bila je kita marjanova.|@Gegetzubity|2025-05-07T04:52:10Z|0|
UgyDX53Ghsusx3WF5GV4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Ne znaš ti dete gde si šuplja.|@misalko1|2025-05-07T03:51:22Z|0|
UgzrWXkBqKP956ibZAB4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|OVAKO NAGLE SE RAZBEZE JATA RIBICA KAD MEDJU NJIH ULETI KRUPAN PREDATOR. PREMA TOME, NESTO JE BILO ALI NIKO OD ZVANICNIKA NECE DA PRIZNA I ISPADA DA NIJE BILO NISTA .😀😁😀|@darekmandek9958|2025-05-04T14:14:10Z|0|
UgwVNZPvc3AgYlv4pO14AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|To je bezobrazluk ko je to dozvolijo i uradio to treba da odgovara i to ozbiljno!!?😢|@radaveric6084|2025-05-02T16:06:54Z|0|
UgxbqtBxYJn6Du5DnNJ4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Koriscenje bilo kog oruzja na mirne demonstrante je zlocin. Krajnje je vreme da postoji samo jedan zahtev, a to je ostavka onoga, koji se pita za sve i koji o svemu odlucuje.|@brakibrakic3158|2025-05-02T13:03:42Z|0|
UgyvtfXs1rMH_JDhPv94AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Mamu odmah da vodiš kod kardiologa a ti uzmi knjigu i malo pročitaj nešto, zvuk je mnogo širok pojam|@stevanstevanovic5229|2025-05-01T12:53:04Z|0|
UgzLxH3ba4nwgMDbmy14AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Како су прошли они који не једу добар пребранац и не знају шта је добар ПРД. Кад мој комшија прдне цео комшилук се заресе и баш се чује|@stevanstevanovic5229|2025-05-01T12:49:47Z|0|
UgxYMtAqQ96wvPxPmTZ4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Serem se u vase mirovanje|@mirkokorda84|2025-04-30T03:47:02Z|0|
Ugw0akcxG_6NoHwCd1V4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Dobar pasulj daleko se čuje.😂😂😂|@vinkomilenovic2697|2025-04-29T22:15:47Z|0|
UgzXxUIDP-TQXtYzTo54AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Jadna ti i roditelji! Lepo te vaspitaju  i uče da lažeš.Tako im ti zdrava. Ila!|@MarinkaGrudic|2025-04-29T17:01:23Z|0|
Ugwr9_0VkG8KLDprA6V4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Aj ne lažite viŝe koji zvucni top pa ja sam bio tamo niŝta nije bilo  .Koliko se platili da lažeŝ ċuti bre  ne lażi viŝe  ne seri .|@PredragBogicevic-gs1dd|2025-04-28T13:19:09Z|0|
UgwjPmAjA8O68V1thtR4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Pravda stiže uskoro. Bog sve vidi!|@VanjaDujicAutor|2025-04-28T08:02:45Z|0|
UgxncMm9Ayz64IdiVFB4AaABAg|youtube|https://www.youtube.com/watch?v=sp6Ul0M2WSw|Jel neko preživeo!?|@BranislavaMandic-k6u|2025-04-27T23:54:17Z|0|
