id|source|url|text|author|created_at|is_reply|parent_id
UgzM2fNqGjsLrZjwUwt4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Ma da, da nije 1 maj i pijancenje po sumama|@radivojdjordjevic1906|2025-05-01T07:44:02Z|0|
Ugw2W1R_sS5edWohJw94AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|"Бандоглави тзв. 'студенти блокадери', дрски хулигани, њихови гласноговорници и сулудне коловође не могу без свињарије и п**дарије! Они су као добра вина: Најбоље је да што дуже време 'одлеже'! Треба их чувати на тамном и хладном месту да се не би и даље кварили! Пошто су бандоглави тзв. 'студенти блокадери', дрски хулигани најавили још веће 'протесте' од првог Маја - ја предлажем да се Мај прогласи за месец 'љубазности': Нека свако буде љубазан према себи и отерају тзв. 'Бунтовнике без разлога', који су им неколико месеци уназад дошли на врх главе и к**ца! - у три п**ду материну!!! А онда сам се јако лепо изразио!
P.S.- Az ugynevezett 'egyetemista' blokadosok 'oregeim-levegeim': Olyanok mint a 'virgonc, lompos, bozontos tekem! - oda mennek ahova lekem!!! A beteg szamar rakja, az ugynevezett 'egyetemista blokadosokba', a csillagszoros 'farkat'!!! Tudom?!"|@IstvanKazi|2025-05-01T06:03:11Z|0|
UgzKRlfk6tJQJus05VV4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Govna 😂|@radoslavsavic8141|2025-04-30T12:20:30Z|0|
UgwS_ROw5USbZpPv-gd4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Sektasi, skacite jos! ISPRAN VAM MOZAK!|@DanicaMarinkovic-q8b|2025-04-30T11:58:27Z|0|
Ugy5_lF27fFnQ0CjAgl4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Besposličari, drogirani.|@SimonidaJovanovic-pk2fh|2025-04-29T15:15:49Z|0|
UgwnM-TbvG6D1bd4AlB4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|"I sta sad? Nista. 
Malaksali od medjusobnog pumpanja😂😂😂"|@BorkaOstojić-t9r|2025-04-29T15:12:15Z|0|
UgxpbDMTNcqEbQ4dXuN4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Propast Srbije. Bruka i sramota. Dzabalebarosi|@BorkaOstojić-t9r|2025-04-29T15:11:05Z|0|
Ugx2KXZ1Ka_ceu5QdZJ4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|"Nevidim ja tu nikakvu pamet
Da su toliko pametni bili bi na svojim fakultetima."|@BorkaOstojić-t9r|2025-04-29T15:10:18Z|0|
Ugz2fONPqFlW9I_S3Al4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Подвили реп😂|@Nenad-b1s|2025-04-29T10:36:12Z|0|
UgwvmEwsTN2-gdn_as14AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|"Ma nakriviste im ku.....
Od sutra sve po starom na RTS-u"|@dejanradenkovic2856|2025-04-29T09:24:57Z|0|
Ugyg3dv457hZ1BNwcL94AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Ja im ne bih verovao,banda je to...🤔🤫|@KoNaGr-11-250|2025-04-29T07:08:22Z|0|
Ugyg3dv457hZ1BNwcL94AaABAg.AHUt6tpMtzNAHUz-miCnaP|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Ovima na vlasti ... Svakakoo 😅😅|@nenadpilipovic8523|2025-04-29T07:59:50Z|1|Ugyg3dv457hZ1BNwcL94AaABAg
Ugyg3dv457hZ1BNwcL94AaABAg.AHUt6tpMtzNAHUz0gpOjxn|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Kartel !!|@nenadpilipovic8523|2025-04-29T07:59:57Z|1|Ugyg3dv457hZ1BNwcL94AaABAg
Ugyg3dv457hZ1BNwcL94AaABAg.AHUt6tpMtzNAHWG99mY-0v|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|​@nenadpilipovic8523tako je|@pravednik-u9j|2025-04-29T19:57:38Z|1|Ugyg3dv457hZ1BNwcL94AaABAg
UgyeeDqPMpGqF8e1os54AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|🙏🏻🦋❤️🦋💜🦋💙🦋💚🦋❤️🦋🌹🦋🌹🦋🌹🦋🌹🙏🏻|@gordanapopovic198|2025-04-29T06:10:01Z|0|
UgxCLmSt-xJlLWUZYRJ4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|FDU napravite vi svoj Dnevnik i svaki dan nam dajte obavestenja o zbivanjima...|@nadababic8802|2025-04-29T05:08:18Z|0|
UgxCLmSt-xJlLWUZYRJ4AaABAg.AHUfNPCcCZXAHWFAnQF310|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Malo sutra polako sve ima svoj početak i kraj|@Nena_Bosnic37261|2025-04-29T19:49:07Z|1|UgxCLmSt-xJlLWUZYRJ4AaABAg
UgzZdUt3Nce_qolq1Gt4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Gde ce sad novo uznemiravanje ,trbalibi malo do kosova .nego tamo radi pendrek|@MARC-s5y|2025-04-28T23:41:41Z|0|
UgzZdUt3Nce_qolq1Gt4AaABAg.AHU5-EwyotBAHUknP1na_5|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|MC Bot MC s*** skot jebo te oskar|@aleksandarnikoletic8911|2025-04-29T05:55:40Z|1|UgzZdUt3Nce_qolq1Gt4AaABAg
UgzZdUt3Nce_qolq1Gt4AaABAg.AHU5-EwyotBAHUtNx_jrMd|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|ti si bio tamo....i nije Kosovo  nego i METOHIJA,izguglaj srbendo da vidiš šta je to...|@KoNaGr-11-250|2025-04-29T07:10:42Z|1|UgzZdUt3Nce_qolq1Gt4AaABAg
UgzZdUt3Nce_qolq1Gt4AaABAg.AHU5-EwyotBAHUvNsup0Zm|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Vidis da je nepismen​@kolesXX|@aleksandarnikoletic8911|2025-04-29T07:28:10Z|1|UgzZdUt3Nce_qolq1Gt4AaABAg
UgzZdUt3Nce_qolq1Gt4AaABAg.AHU5-EwyotBAHUz3c3GBfi|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Botino|@nenadpilipovic8523|2025-04-29T08:00:22Z|1|UgzZdUt3Nce_qolq1Gt4AaABAg
UgzZdUt3Nce_qolq1Gt4AaABAg.AHU5-EwyotBAHUzEso555l|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Sendvič i dnevnica !! Ja sam bio na Kosmetu 98-99 . 16 .meseci ! Odrekao sam se ratnih dnevnica ! A oni plaćaju ćacilend 😮|@nenadpilipovic8523|2025-04-29T08:01:54Z|1|UgzZdUt3Nce_qolq1Gt4AaABAg
UgyeMY4wj8Abn-NU3iV4AaABAg|youtube|https://www.youtube.com/watch?v=pgwHjLgVtBA|Dobro je nek idu kuci da mozemo da prolazimo.mirno nismo mogli od indijanac .|@MARC-s5y|2025-04-28T23:40:37Z|0|
