id|source|url|text|author|created_at|is_reply|parent_id
UgyOqXkbTfLvtkaXp-54AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kosovari na sve strane|@NikolaNijenistak|2026-06-23T12:21:40Z|0|
Ugws2WnexOkdVtDl2mZ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kosovo ste mirno predali, zato  ste tu da bijete nasu decu, gospodine jel imate vi decu.|@ZoricaIsailovic|2025-07-29T15:02:37Z|0|
Ugy115zQh10JZyKJvvR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|A zar blokaderi nisu građani?SRAM VAS BILO!|@dejankostic8630|2025-07-20T18:18:00Z|0|
UgzHomnPN7ceNCgMK2h4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|A ako je policajac ćaci šta onda da radimo ?|@nikolakomnenic|2025-07-14T18:53:24Z|0|
UgxFNcAJmCYYXueEG6F4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Govedo|@draganmilicevic9717|2025-07-14T10:07:10Z|0|
UgxJ_NlAdt9FgkrtfFJ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Bravo 👏👏👏|@gordanaflavell2772|2025-07-06T07:52:40Z|0|
UgyortmnpVv_kxR7B5h4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kao General bi trebao da budes uz narod a ne uz vlast ,jer ako Studente nazivas blokaderima onda si svE rekao ,zna se kome sluzis a pravi GENERALI SU SPREMNI DA ODBIJU NAREDBE VLASTI AKO SU USMJEREEN PROTIV NARODA A POSEBNO DJECE|@heronmag3372|2025-07-06T07:50:12Z|0|
UgyguoMwt5g7hFJNp-B4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Smece obicno|@PetarKrstic-e1j|2025-07-05T19:28:46Z|0|
UgwKDOHPztc_E6lM6AR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|UDALJITI IZ SLUZBE MOMENTALNO ZATO STO BIJES DECU A NADAM SE DA CE MNOGI U POLICIJI DOBITI OTKAZE I TUZBE.|@pantapink2370|2025-07-05T17:03:07Z|0|
UgzHrhMFHUzbqehfEVt4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Hapsite,kao u EU 😡|@AnikaCasteran-n4r3j|2025-07-05T16:04:45Z|0|
UgzGzEBC5VFyy9673CR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Po rezoluciji 1244 posto je aktivna kad se vracate na granici s Albanijom ili da mi popizdimo ko za vreme Kralja !!!!!????|@bejraminuridin4975|2025-07-05T15:51:58Z|0|
UgyddPnxxsdaolkThHR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Jel se vi ponasate u skladu zakona i ustava? Vucic predao kosmet za svaku tacku prekrstio ustav, prodao nase resorse vodu, zemlju, poljoprivredu, ubacuje mafijase u policiju, kriv za 1000 korupcija, cak i koje ubijaju. Vi ste dali zakletvu narodu a ne vucicu|@dragansimic100|2025-07-05T13:12:35Z|0|
UgxP6Fecvxo4-pR7LLR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Koje tebi dao činove,platu koju primaš,neznaš svoje dužnosti.Kako nešto nisi od tita naučio,šta trebaš radit.Šta čekaš penziju ništa nisi uradio za državu Srbiju.Sramota šta on razmišlja, kud ga pamet nosi.|@miladinsavic6576|2025-07-04T20:53:11Z|0|
UgyNTN9rGdVpD-64Poh4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Bravo za Policiju ,sve pohvale i podrška!!!|@Mskc2705|2025-07-04T10:12:37Z|0|
Ugzxtq_8uj9sz7zuhiJ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Jelly ovo glavni mafijass|@ZackSmile-vm3ou|2025-07-04T09:11:21Z|0|
Ugx-u--50adi5O4QPAF4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Nećete dozvoliti da vam neko rastera mafiju i ubice sa vlasti. Nije te ni malo sramota..|@radivojeobradovic3745|2025-07-04T04:36:57Z|0|
UgzD7X97rQidP4NHIoZ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Ponasajte se normalno 😂😂😂😂😂😂|@AlmaOzdic-r9g|2025-07-04T03:30:27Z|0|
UgyqL_Y5ekzUjoZMT9J4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Koj je taj caci postar?|@MirkoBabic-f2v|2025-07-04T01:52:00Z|0|
UgxdVo1nt9fGOAkmTvJ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Vole|@bojanmilicevic6619|2025-07-03T22:21:26Z|0|
Ugxq7ANCeDwN76a43M14AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Branite Srbe na Kosovu , a mi Srbi ovde branicemo se sami|@futurenow1321|2025-07-03T18:42:31Z|0|
Ugyi0BVi5tGMIinVrK94AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Branite Srbe na Kosovu|@futurenow1321|2025-07-03T18:42:12Z|0|
UgyJJVxJjVkxAiZ5uuN4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Generale budite bezbrizni,oni koji su vas ubijali,na razna iskusenja stavljali sada su sa vama u vasim uniformama,samo sto vi niste nadlezni za njih vec onaj koji vam ih je uvalio.Dali vi i za njih garantujete svojom casti.|@NemanjaVasovic|2025-07-03T17:58:12Z|0|
UgzPMhd3gSZxr2T2sTF4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kad neko nema kičmu i obraz, priča kao ova krpa.|@markojanji8730|2025-07-03T15:55:38Z|0|
UgwtgRtrLddq5bL6SdR4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kakav komad govedine|@vandersmajhel267|2025-07-02T19:25:47Z|0|
Ugx3IR49abBoAYstffx4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|A AKO NAS BIJE POLICIJA.|@emilijastanojevic-vajagic9781|2025-07-02T10:13:13Z|0|
Ugw-NRxxWukhuysZHF94AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Микијев забавник😊|@ДраганДабић|2025-07-02T03:38:17Z|0|
UgwzMyx8ee2wt22I1fB4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|СМРАД… ОВО НЕ ТРЕБА ДОЗВОЛИТИ ДА ПОЛУСВЕТ ДОЂЕ У ПОЛИЦИЈУ ИКАДА!|@Zorandbd|2025-07-01T16:13:00Z|0|
Ugz1GeKLHXfgjD3hYnp4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Idite na kosovo to vam je ❤Srbije a ne da bijete svoj narod bruke jedne.Pozdrav hrabrom narodu koji je izasao na ulicu iz bratske Crne Gore samo jako.|@MarkoPerić-q1e|2025-06-30T23:22:24Z|0|
UgzFhu8tS5ayLe3DsCN4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Generale, o čemu ti pričaš?!|@miroslavdamjanovic9839|2025-06-30T20:18:36Z|0|
UgyS16z-sB4-cu0Rtsp4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Bistar momak,odmah se vidi.|@aleksandarlazic9179|2025-06-30T16:16:44Z|0|
Ugyf5JUOrSWkq-sj2fh4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|kako si ti pametan|@ljuboapa|2025-06-30T12:33:45Z|0|
UgxSdnYRN0kOnVr8dxl4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|А ко ће тебе да пита ? 😂|@sudijaris1991|2025-06-30T11:29:55Z|0|
Ugw91QHfHuCwN5-yx9d4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Da se ponasamo normalno? Ovaj stvarno nije normalan. Poluciha ce zastiti gradjane kao i ovih 7-8 meseci.😂😂😂😂😂|@Izrq48|2025-06-30T06:38:23Z|0|
Ugz4Vl5vwuGzNacJErh4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Sa Vuckom garant😂|@mikijuventus7599|2025-06-30T05:52:02Z|0|
UgxloamC44Fs32cet9F4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Sramota ko vodi drzavu|@dejanvidenovic416|2025-06-30T05:34:27Z|0|
Ugwifb1IkTeDUtK1WJJ4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kako brzo doseže za generala?|@nikolatimotijevic7383|2025-06-29T21:58:09Z|0|
UgwR_18qLIcjAwSCX9R4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Samo Vucic i njegova banda mogu napraviti incident. Mi susjedi trebamo miroljubivu i normalnu Srbiju. Pozdrav iz Hr.|@Branimir-n3h|2025-06-29T20:16:40Z|0|
UgwmltbdaE0iSVH2GAl4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Generale deca ti u rikver hodala|@312bravo|2025-06-29T19:32:06Z|0|
Ugx1Bw5ws4WcflEH9rh4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Ovoliko generalà u MUP-u i u vojsci da čovek stekne utisak da imamo nekoliko stotina hiljada vojnika i policajaca. U prvom svetskom ratu bilo je pet generala.  Putnik,  Stepa, Mišić,  Bojović kasnije su pistali vojvode za zasluge, i general Pavle Jurišić Šturm.|@milanlalic1251|2025-06-29T18:53:13Z|0|
Ugx_yB0Br4atU_oisAt4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|U Srbiji ima 33000 millionera I 49 milijardera u evrima ! Koga ste uhapsili ?|@duskosurducki1220|2025-06-29T18:45:26Z|0|
Ugx_yB0Br4atU_oisAt4AaABAg.AJyCNjKZXAeAK-3ofGJoP1|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Znači bogata smo zemlja.|@SNOOPY0612|2025-06-30T12:09:06Z|1|Ugx_yB0Br4atU_oisAt4AaABAg
Ugx_yB0Br4atU_oisAt4AaABAg.AJyCNjKZXAeAKCMWvejSnn|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Snežana, na protiv. Bogatstvo jedne zemlje se ne ogleda po broju milijardera i milionera, već po jačini srednjeg sloja kojeg mi nemamo. Zašto je Amerika nsjbogatiji zemlja na svetu? Zato što ima najviše građana srednjeg sloja. Znate, ne smetaju meni milijarde, već plate od 400e.Sve su te milijarde skinute sa nečijih leđa. Ali, dobro. Mi ćemo izumreti, deca otići, imaće radnike iz Pakistana i Indije, pa neka formiraju cenu rada. Baš me zabole za milionere. Videćemo kako će policija reagovati kada Dunav postane Gang pa Indusi počnu spaljivati mrtve na obali. Kako će polićaci reagovati? Jao, ceo život dinamika.|@jovansneg3252|2025-07-05T16:02:41Z|1|Ugx_yB0Br4atU_oisAt4AaABAg
Ugx_yB0Br4atU_oisAt4AaABAg.AJyCNjKZXAeAKCMkEzxeIm|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|I još uvek može da se krade.I to kradu milioneri,ugrađuju se u sve poslove sa Kinezima i svi m  političara zemalja EU ,čiji novac fondova koriste ( zajam sa kamatama).|@verarankov1440|2025-07-05T16:04:39Z|1|Ugx_yB0Br4atU_oisAt4AaABAg
UgxhfMWeUvHTCvakXLF4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Policija  da napada građane i studente,a štite Ćacilend😮|@verarankov1440|2025-06-29T17:57:50Z|0|
UgyYU4QyHMQ3mq5Y4G54AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|U skladu sa zakonom kao oni u ćaćilendu|@draganadamovic2039|2025-06-29T16:55:50Z|0|
UgwEzyG5FJwQrUGTNfV4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|ПИЧКЕТИНО ПРОДАНА|@marinada1389|2025-06-29T16:51:11Z|0|
Ugxm7BY-3Qu2HfzasNp4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Tako je ne treba vucicu dozvoliti da njegovi siptari u uniformama pocine nasilje. I trebate svi da odgovarate za sve sto ste pocinili do sada.|@ne33nad|2025-06-29T16:38:03Z|0|
Ugw1lCb7BEVRWC5nV6R4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Samo hapsi svako ko krsi zakon strogo kazniti  bilo ko da je!!|@Ehgh-z2u|2025-06-29T12:56:01Z|0|
UgwCZ5ht9aXRoynwGLN4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Jer to ti nama govori o kulturi. Prvo isteraj ove zivotinje iz park. A tvojima kazi dase vezuju u skodama i oni su u sabrcaju. Hvala.|@vukojestojanovic3359|2025-06-29T12:40:40Z|0|
Ugy6Koh16N2xDMmiaMd4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Fin neko covek. Odraz postenja|@Marko.6287|2025-06-29T12:13:17Z|0|
Ugy6Koh16N2xDMmiaMd4AaABAg.AJxVVR6Bsl8AKAWnStQcbq|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Zezaš?|@nevenkavujkovic5402|2025-07-04T22:53:59Z|1|Ugy6Koh16N2xDMmiaMd4AaABAg
Ugy_PlUaG4W1ryhiG1N4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Kako da se ponašamo normalno, kada onaj ko te je postavio se ponaša ne normalno? Jer taj javno govori da će biti nereda koje će njegovi huligani da izazovu. A Pklicija će da ih štiti!|@tomislavivanovic6313|2025-06-29T11:34:54Z|0|
Ugygv819hY4jb0PS2fd4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Sve to važi dok se ne odu cacilend onda zakon ne vazi|@jecaimiki|2025-06-29T10:58:16Z|0|
UgypmdgiH31bWaaikXx4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|"КОЈА БРЕ ПОЛИЦИЈА,ЛОПОВИ И КРИМИНАЛЦИ...
НИЈЕ МИ ЈАСНО ШТА ВОЈСКА ЧЕКА."|@goranbasic1913|2025-06-29T10:43:33Z|0|
UgwqO1pRyxQ8jYSZ7Mp4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Luković? Ovaj neki od Legiju?|@gdemijepivo|2025-06-29T08:03:46Z|0|
UgwJVVbL3LnUYJVSIwl4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|"Он је хтео да бидне професор! Међутим, у С Каменици дневној заповести нису уврстили поруку : "" Пуцајте,ја и сад држим час!"" Све је увек исто у свакој колонији банана типа и стално је понеде љак!"" Ваш Маркес из Колумбије!"|@stojanstojan8010|2025-06-29T07:21:24Z|0|
Ugygu-ITrB6Q2uAtKVt4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Zasto neprica o Gazimestanu i siptarskom teroru nad srpskim narodom. Krsenju pravnogporetka srbije. Zabija glavu kao noj u pesak. Pogrdno naziva gradjane blokaderima. To su mirni pritesti da se uspostave institucije. Prica o gradjanskom ponasanju zasto neide na Gazimestan.|@jovicamilic2592|2025-06-29T06:42:25Z|0|
Ugygu-ITrB6Q2uAtKVt4AaABAg.AJwud9pMD18AK9qKgL9XSs|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Да ли би ти ишо са њим.али реци реално|@Srdjevici-k2s|2025-07-04T16:34:11Z|1|Ugygu-ITrB6Q2uAtKVt4AaABAg
Ugygu-ITrB6Q2uAtKVt4AaABAg.AJwud9pMD18AKCPowAlFUI|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Pa govori o teroru u Srbiji !!!|@djurdjinajovanovic5885|2025-07-05T16:31:30Z|1|Ugygu-ITrB6Q2uAtKVt4AaABAg
UgxeT-uassjyMifiu9l4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|"I da  kako se to izrazavate? Blokaderi ??
E jadna moja Srbijo !"|@vesnajolic8080|2025-06-29T05:57:49Z|0|
UgxeT-uassjyMifiu9l4AaABAg.AJwpXZ-kttlAK-4fDMqNCU|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|A kako se zovu oni koji prave blokade?|@SNOOPY0612|2025-06-30T12:16:32Z|1|UgxeT-uassjyMifiu9l4AaABAg
UgwyXyGoPGjJqYE54tB4AaABAg|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|Moje pitanje za gospodina Lukovica; Zasto ne hapsis kriminalce i lopove , kao i korumpirane politicare u srbiji ?|@vesnajolic8080|2025-06-29T05:56:29Z|0|
UgwyXyGoPGjJqYE54tB4AaABAg.AJwpNjdm6jPAJzrnBy3n-u|youtube|https://www.youtube.com/watch?v=heB9XHhlzyM|On gospodin?Nemoj da ga vređaš!On je seljače,koje ko zna šta je sve moralo da radi da bi došao do tog mesta.|@dejangiga9619|2025-06-30T10:15:19Z|1|UgwyXyGoPGjJqYE54tB4AaABAg
